user_id,age,gender,location,device,network,clicks,session_duration,feature_version,feedback_score,retention_flag,data_used_mb
1102,55,F,Nsanje,Android,TNM,4,291,A,3.0,0,60.40803525470715
1103,38,M,Mwanza,Android,Airtel,4,344,B,4.0,0,58.442873843905254
1104,58,M,Liwonde,Android,TNM,2,181,A,4.0,1,65.5217474572513
1105,30,M,Thyolo,Android,Airtel,7,237,B,5.0,1,65.61475008753466
1106,29,M,Mwanza,Android,TNM,6,213,A,5.0,1,78.89796848318761
1107,54,F,Zomba,Android,Airtel,0,207,B,4.0,0,36.9397060383928
1108,48,F,Mzuzu,KaiOS,TNM,3,66,A,,1,54.30986935972364
1109,45,F,Karonga,Android,Airtel,3,172,B,5.0,1,63.90151965408758
1110,52,F,Mwanza,Android,MTL,7,202,A,3.0,1,74.35072271577873
1111,30,M,Nkhotakota,Android,Airtel,4,378,B,4.0,1,42.74524549072978
1112,38,M,Mzuzu,Android,TNM,8,391,A,3.0,1,20.44455784493366
1113,19,M,Blantyre,Android,Airtel,4,472,B,2.0,1,44.43671840616745
1114,42,F,Mchinji,Android,TNM,2,212,B,3.0,1,55.25881557522192
1115,48,F,Nkhotakota,Android,Airtel,3,159,B,5.0,1,65.52941824262648
1116,30,M,Zomba,Android,TNM,8,214,B,5.0,0,26.661643972571134
1117,63,F,Ntcheu,Android,TNM,5,276,B,2.0,0,22.433896531506363
1118,30,F,Thyolo,Android,TNM,4,182,A,2.0,1,84.02463288757374
1119,28,F,Chikhwawa,Android,Airtel,4,249,B,5.0,0,87.05100632199355
1120,45,F,Chikhwawa,Android,Airtel,3,245,B,5.0,1,46.2497790556937
1121,30,M,Ntcheu,Android,TNM,4,238,B,3.0,1,45.823517100129436
1122,60,F,Rumphi,Android,TNM,5,217,B,3.0,0,65.68390199971134
1123,60,F,Chitipa,Android,Airtel,5,333,B,5.0,1,0.0
1124,61,F,Kasungu,Android,TNM,4,213,B,5.0,1,68.74812564938992
1125,43,F,Mchinji,Android,Airtel,1,302,B,4.0,1,47.1352891617288
1126,37,F,Mangochi,Android,Airtel,5,230,B,4.0,1,13.645092250029556
1127,40,F,Nkhotakota,iOS,TNM,2,131,A,3.0,1,33.665241362702
1128,39,M,Karonga,Android,Airtel,3,241,A,5.0,1,45.646897577237674
1129,28,F,Nkhotakota,Android,TNM,4,208,B,4.0,1,37.86672118498866
1130,31,M,Rumphi,Android,TNM,2,194,A,4.0,1,59.34605402589763
1131,32,M,Mangochi,Android,Airtel,6,178,A,3.0,1,50.90431434195019
1132,55,F,Nkhotakota,Android,TNM,3,276,B,5.0,1,95.61788270051554
1133,41,F,Nsanje,Android,Airtel,4,130,B,2.0,1,49.418642807023666
1134,22,F,Chikhwawa,Android,TNM,3,249,A,4.0,1,45.716477932588624
1135,28,F,Mchinji,Android,TNM,4,286,B,5.0,1,24.25242813729309
1136,27,M,Thyolo,Android,TNM,5,236,A,3.0,0,80.45643911651351
1137,54,M,Mulanje,Android,TNM,3,167,B,3.0,1,30.672234813374406
1138,42,F,Mzuzu,Android,TNM,4,299,A,3.0,0,49.16964061463857
1139,26,F,Chitipa,Android,Airtel,8,186,B,5.0,1,41.85596076510605
1140,38,M,Mangochi,Android,Airtel,7,180,B,3.0,1,53.04031555675559
1141,59,M,Chitipa,Android,TNM,6,267,B,3.0,1,31.536845143846282
1142,38,M,Nkhotakota,Android,TNM,4,284,B,4.0,1,64.14100323849364
1143,38,M,Mzuzu,Feature Phone,Airtel,7,360,B,5.0,1,52.209375117722715
1144,55,M,Mwanza,Android,Airtel,4,193,A,3.0,1,86.26474899923332
1145,24,F,Mchinji,Android,TNM,3,306,B,2.0,1,39.22444452122885
1146,25,M,Mulanje,Android,Airtel,2,264,B,4.0,0,35.356149793714025
1147,35,M,Chikhwawa,Android,TNM,5,318,A,4.0,1,26.64375639795775
1148,29,F,Karonga,Android,TNM,0,119,B,3.0,0,38.70967060699826
1149,58,F,Mwanza,Android,Airtel,5,268,B,4.0,1,22.675812387978695
1150,29,F,Mwanza,Android,TNM,8,227,A,3.0,1,50.385186180624245
1151,18,M,Lilongwe,Android,Airtel,6,432,B,5.0,1,62.29880363420122
1152,37,F,Chikhwawa,Android,Airtel,5,239,B,4.0,0,32.058093990366444
1153,61,F,Mwanza,Android,Airtel,8,242,B,2.0,0,32.045676010035145
1154,36,F,Blantyre,Android,Airtel,6,349,B,5.0,1,0.0
1155,32,M,Karonga,Android,TNM,8,256,B,3.0,0,53.30418689277468
1156,28,M,Kasungu,Android,Airtel,3,360,A,4.0,1,35.964477069857494
1157,19,M,Mchinji,Android,Airtel,1,338,B,3.0,1,30.032973967728832
1158,50,M,Zomba,Android,Airtel,4,205,B,4.0,0,55.115551285705436
1159,51,F,Karonga,Android,TNM,6,337,A,4.0,1,47.66047486697859
1160,31,F,Mangochi,Android,TNM,5,225,B,5.0,1,21.28242185013047
1161,30,M,Mulanje,Android,TNM,4,284,A,4.0,0,38.21719762876057
1162,32,M,Karonga,Android,Airtel,6,325,A,5.0,1,40.70400684960981
1163,45,M,Nkhotakota,Android,Airtel,1,297,B,,1,66.49837962671985
1164,22,M,Liwonde,Android,Airtel,4,250,A,4.0,1,46.00823737886401
1165,28,M,Lilongwe,Android,TNM,12,447,B,5.0,1,55.88410039859217
1166,59,F,Zomba,Feature Phone,Airtel,4,245,B,1.0,1,31.852380944733586
1167,48,M,Mulanje,Android,TNM,5,219,B,5.0,1,79.03244488786476
1168,48,F,Zomba,Android,TNM,5,257,B,3.0,0,83.99639275904727
1169,43,F,Nsanje,Feature Phone,Airtel,5,267,A,4.0,1,33.26755300676241
1170,39,F,Blantyre,Android,Airtel,4,493,B,3.0,1,50.223360190126556
1171,18,F,Mulanje,Android,Airtel,4,298,B,4.0,1,61.7781894119136
1172,39,F,Nsanje,Android,TNM,4,370,B,5.0,1,54.549345357613966
1173,51,M,Nkhotakota,Android,Airtel,1,182,B,,1,35.48331391725084
1174,50,F,Salima,Android,TNM,4,270,B,4.0,1,2.641214691327491
1175,49,F,Chitipa,Android,Airtel,5,219,A,5.0,0,76.95157495524329
1176,55,F,Mchinji,Android,Airtel,3,239,B,1.0,0,47.53737960399856
1177,37,M,Dedza,iOS,TNM,6,158,A,3.0,1,58.38676226457366
1178,31,F,Kasungu,Android,Airtel,1,296,A,3.0,0,21.55479635579662
1179,19,F,Mchinji,iOS,Airtel,7,273,A,5.0,0,95.7949276894667
1180,23,M,Thyolo,Android,TNM,4,155,A,3.0,1,45.726456588235685
1181,51,F,Lilongwe,Android,Airtel,7,522,A,3.0,1,48.60988100041957
1182,41,F,Rumphi,Android,Airtel,5,306,A,4.0,1,17.30110048601614
1183,60,M,Karonga,Android,TNM,3,242,B,5.0,1,34.079730936333384
1184,59,M,Mangochi,Android,TNM,4,253,A,2.0,1,53.26854822471035
1185,57,F,Ntcheu,Android,Airtel,6,276,B,2.0,1,48.26726998689582
1186,24,F,Ntcheu,Android,Airtel,6,240,B,2.0,0,56.24777882903329
1187,32,F,Kasungu,Android,Airtel,8,353,B,4.0,0,79.2722078699708
1188,44,M,Liwonde,Android,Airtel,3,238,B,5.0,0,46.86673730030906
1189,47,F,Blantyre,Android,TNM,7,400,B,3.0,1,28.192156023851226
1190,19,M,Chikhwawa,Android,TNM,5,226,B,5.0,1,58.130842765333895
1191,51,F,Chitipa,Android,Airtel,4,215,B,5.0,1,40.59852560384088
1192,55,M,Lilongwe,Android,Airtel,8,298,A,4.0,1,64.94505112751321
1193,40,F,Zomba,Android,Airtel,4,197,B,1.0,1,38.776809023634065
1194,33,F,Rumphi,Android,Airtel,3,259,B,5.0,1,51.54373021631576
1195,33,M,Nkhotakota,Feature Phone,Airtel,5,344,B,5.0,0,79.8110146358294
1196,31,F,Zomba,Android,Airtel,2,159,A,3.0,0,80.33886410335809
1197,54,F,Chitipa,Android,TNM,0,295,B,3.0,1,37.128145957689334
1198,40,M,Mzuzu,Android,Airtel,6,465,B,1.0,0,33.66022905316245
1199,57,F,Chikhwawa,Android,Airtel,2,323,A,,1,48.78548189122332
1200,54,F,Mangochi,Android,Airtel,3,106,A,4.0,0,59.39877760105719
1201,22,M,Mwanza,Android,TNM,8,224,B,3.0,1,40.96127723988019
1202,39,M,Kasungu,Android,TNM,6,261,B,3.0,1,34.06519553383762
1203,54,M,Rumphi,Android,TNM,3,183,B,3.0,1,52.14372929564832
1204,41,F,Mzuzu,Android,TNM,10,370,B,3.0,0,60.89225008368074
1205,64,M,Nsanje,Android,Airtel,3,232,B,4.0,1,42.029085339170095
1206,42,M,Thyolo,Android,Airtel,9,261,A,2.0,1,4.002480967735842
1207,59,F,Chikhwawa,Android,Airtel,3,255,B,4.0,0,70.2993497038009
1208,38,F,Lilongwe,Android,TNM,7,356,B,3.0,1,15.862408647852611
1209,54,F,Chikhwawa,Android,Airtel,3,174,B,1.0,1,46.50696410490471
1210,40,M,Chikhwawa,Android,Airtel,4,318,B,3.0,0,16.648620481034627
1211,29,M,Mwanza,Android,Airtel,2,234,B,4.0,0,75.39258441166808
1212,51,M,Balaka,Android,Airtel,9,179,B,3.0,1,59.04010737164896
1213,35,M,Mulanje,Android,Airtel,4,309,B,4.0,1,48.41869961025255
1214,64,F,Kasungu,Android,TNM,4,256,A,4.0,1,49.20864348404097
1215,33,M,Blantyre,Android,TNM,10,381,B,2.0,1,75.04110183116158
1216,29,F,Nkhotakota,Android,TNM,2,212,B,4.0,1,48.95849672114039
1217,49,F,Mangochi,Android,Airtel,3,240,A,,1,59.42160808193773
1218,48,F,Lilongwe,Android,Airtel,8,363,A,5.0,0,49.8787634845281
1219,30,F,Salima,Android,TNM,6,329,A,3.0,1,46.27080113967615
1220,35,M,Mulanje,Android,TNM,7,241,A,5.0,1,65.06151131664254
1221,25,M,Balaka,Android,Airtel,3,243,B,4.0,1,15.018942734697653
1222,28,M,Lilongwe,Android,TNM,8,382,A,4.0,1,55.63968485388847
1223,58,F,Ntcheu,Android,Airtel,4,213,A,1.0,1,70.54060766928131
1224,37,M,Lilongwe,KaiOS,TNM,6,406,A,4.0,0,51.24301812171454
1225,55,F,Zomba,Android,TNM,3,341,B,4.0,1,99.48347926607556
1226,36,F,Lilongwe,Android,Airtel,7,398,B,3.0,0,58.61982438556776
1227,37,M,Kasungu,Android,TNM,2,222,A,1.0,0,27.221035866000648
1228,35,F,Blantyre,Android,MTL,8,439,B,4.0,1,57.377870031607245
1229,44,F,Mwanza,Android,TNM,6,226,B,2.0,1,50.78476109639947
1230,41,F,Liwonde,Android,Airtel,6,191,A,2.0,1,47.518455477939206
1231,46,M,Karonga,iOS,Airtel,5,318,B,5.0,1,70.17982953863296
1232,56,F,Kasungu,Android,TNM,1,260,B,3.0,0,32.88536822714251
1233,24,M,Nsanje,Android,TNM,4,270,A,2.0,1,53.205185732833314
1234,26,M,Balaka,Android,TNM,4,307,A,3.0,0,65.0269492230026
1235,30,M,Lilongwe,Android,TNM,4,370,A,4.0,1,63.58170049581295
1236,35,F,Ntcheu,Android,TNM,4,269,B,,1,66.68346927069227
1237,18,M,Mchinji,Android,TNM,3,341,A,4.0,1,18.269447126847137
1238,37,F,Kasungu,iOS,Airtel,5,319,B,,1,37.48038494939557
1239,42,M,Balaka,Android,TNM,3,415,A,2.0,1,25.74145048647504
1240,47,F,Blantyre,iOS,Airtel,10,479,B,5.0,1,14.012866375670534
1241,37,F,Liwonde,Android,TNM,4,240,A,3.0,0,85.31060157421345
1242,38,M,Mzuzu,Android,Airtel,9,365,B,4.0,1,52.60411762450012
1243,27,F,Balaka,Android,TNM,6,287,A,1.0,1,41.60577326973196
1244,59,M,Mulanje,iOS,Airtel,2,358,B,5.0,1,56.21880891533291
1245,46,F,Zomba,Android,Airtel,4,249,B,2.0,1,51.695954580522866
1246,44,F,Rumphi,iOS,Airtel,4,164,A,4.0,1,51.66589275093615
1247,46,M,Mchinji,Android,Airtel,8,254,B,4.0,1,28.461214946697304
1248,27,M,Blantyre,Android,Airtel,1,519,B,5.0,1,49.299125311604676
1249,59,M,Liwonde,Android,Airtel,5,246,A,4.0,1,35.54550620087625
1250,39,M,Mulanje,Android,Airtel,2,189,B,3.0,1,5.902418655276243
1251,39,F,Balaka,Android,Airtel,4,213,B,2.0,1,21.742001898352676
1252,26,F,Ntcheu,Android,TNM,5,228,B,5.0,0,66.45684146432716
1253,61,F,Kasungu,Android,Airtel,1,116,B,4.0,1,44.96459449470244
1254,55,F,Mzuzu,Android,TNM,12,481,B,5.0,1,8.721231407937758
1255,22,F,Rumphi,Android,Airtel,3,296,A,2.0,1,69.90035159231779
1256,56,M,Mulanje,Android,MTL,6,184,A,4.0,1,10.050872916744659
1257,41,F,Mangochi,Android,TNM,4,324,B,3.0,1,40.81991079554181
1258,38,M,Mwanza,Android,TNM,2,173,B,4.0,0,40.56015654753331
1259,59,F,Nkhotakota,Android,TNM,8,261,B,5.0,0,70.1752501426627
1260,45,M,Mzuzu,Android,Airtel,8,297,A,3.0,1,64.9916514274726
1261,22,M,Mzuzu,Android,TNM,4,387,B,2.0,1,37.736223712252
1262,45,F,Blantyre,Android,Airtel,8,352,A,4.0,1,50.28081636015681
1263,41,F,Salima,Feature Phone,Airtel,2,249,B,4.0,1,48.63123262350347
1264,40,F,Thyolo,Android,TNM,6,305,B,,1,43.16763066459368
1265,38,F,Nsanje,iOS,TNM,4,295,A,4.0,1,89.29482003298546
1266,20,F,Karonga,Android,TNM,3,225,A,4.0,1,66.65240378041773
1267,42,F,Kasungu,Android,Airtel,4,289,A,4.0,1,66.49612046638288
1268,62,F,Nkhotakota,Android,Airtel,3,136,A,3.0,0,80.4673710625959
1269,46,F,Nsanje,Android,Airtel,11,280,B,4.0,1,71.10210053882639
1270,30,M,Zomba,KaiOS,Airtel,6,253,B,3.0,1,73.9662821635263
1271,47,F,Nsanje,Android,TNM,6,212,A,4.0,1,15.621800879422373
1272,34,M,Mulanje,Android,Airtel,3,245,A,4.0,1,40.29377559095763
1273,54,M,Kasungu,Android,Airtel,6,262,A,4.0,1,37.680590938288105
1274,42,M,Kasungu,Android,TNM,2,202,B,4.0,1,70.52012497211037
1275,52,F,Mzuzu,Android,Airtel,8,376,B,5.0,0,34.15015355349066
1276,57,M,Zomba,Android,TNM,5,308,A,4.0,1,63.76216048808538
1277,49,F,Lilongwe,Android,TNM,9,261,B,4.0,1,33.23023704845638
1278,53,M,Dedza,Android,Airtel,4,220,B,3.0,1,50.41858404778387
1279,54,M,Mangochi,Android,Airtel,6,169,B,,1,31.92834727250817
1280,59,F,Nkhotakota,Android,Airtel,6,243,A,4.0,1,72.00571658165032
1281,27,F,Zomba,Android,Airtel,1,221,A,3.0,0,71.16080469805884
1282,37,F,Dedza,Android,TNM,9,223,B,4.0,1,68.24047341976612
1283,57,M,Kasungu,Android,Airtel,3,137,B,3.0,1,11.922209317495998
1284,58,M,Nkhotakota,Android,Airtel,7,222,B,5.0,1,55.349748174676854
1285,18,F,Kasungu,Android,Airtel,5,294,A,4.0,1,19.21890156859063
1286,25,F,Mulanje,Android,TNM,4,247,B,2.0,1,29.149749257368235
1287,32,M,Chitipa,Android,Airtel,9,193,B,5.0,1,69.69900206011702
1288,23,F,Chikhwawa,iOS,TNM,4,235,A,4.0,1,77.36378047497155
1289,29,F,Liwonde,Android,Airtel,3,357,A,4.0,1,49.01652431458894
1290,60,F,Chikhwawa,Android,Airtel,5,281,B,3.0,1,41.551910762061055
1291,46,M,Balaka,Android,MTL,2,264,A,5.0,0,48.610678967748505
1292,40,F,Salima,Android,TNM,4,245,A,2.0,1,73.86079094406973
1293,38,F,Mulanje,Android,TNM,2,241,A,4.0,0,34.164277280684416
1294,19,F,Mulanje,Android,TNM,6,300,A,2.0,0,36.485639951689365
1295,58,M,Mzuzu,Android,TNM,8,454,B,2.0,1,64.98295023584413
1296,47,M,Lilongwe,Android,TNM,4,95,A,3.0,1,56.2162547209991
1297,44,M,Salima,Android,Airtel,4,222,A,5.0,1,51.49363278908478
1298,57,F,Mchinji,Android,Airtel,7,202,B,3.0,1,14.382367198393972
1299,46,M,Nkhotakota,Android,TNM,5,339,B,3.0,1,45.41858713532994
1300,41,M,Mzuzu,Android,Airtel,4,358,A,1.0,1,0.45838408380604534
1301,30,F,Blantyre,Android,Airtel,9,309,A,3.0,0,48.92636672493564
1302,61,M,Mangochi,Android,Airtel,4,249,B,2.0,1,61.657402761691515
1303,35,M,Chikhwawa,Android,Airtel,2,284,A,3.0,0,54.51657898975602
1304,60,M,Karonga,Android,Airtel,1,336,A,3.0,1,43.990068687497185
1305,28,M,Chitipa,Android,Airtel,5,255,A,3.0,1,68.53753398921809
1306,36,M,Chitipa,iOS,Airtel,1,222,A,2.0,0,44.604136395854454
1307,54,F,Lilongwe,Android,TNM,8,428,A,4.0,1,72.17994238247344
1308,58,M,Thyolo,Android,Airtel,4,274,B,2.0,0,32.43727363829186
1309,50,M,Karonga,Android,MTL,4,282,A,5.0,1,80.07873492332523
1310,60,M,Thyolo,Android,TNM,8,214,A,5.0,1,30.905803326141548
1311,26,F,Salima,Android,Airtel,5,221,B,2.0,0,51.924403968964135
1312,45,F,Balaka,Android,Airtel,9,261,A,3.0,1,37.34703497119962
1313,52,M,Chitipa,Android,Airtel,3,183,B,3.0,1,57.69133707884136
1314,23,M,Nsanje,Android,MTL,3,263,B,4.0,1,73.5090802467827
1315,21,F,Blantyre,Android,Airtel,10,476,B,2.0,1,48.967864351693905
1316,24,M,Mzuzu,Android,Airtel,10,427,A,5.0,1,61.42859236492964
1317,33,F,Chitipa,Android,MTL,2,233,B,5.0,1,46.241412463985206
1318,57,F,Salima,Android,Airtel,4,314,B,1.0,1,28.924184053149094
1319,37,F,Thyolo,Android,TNM,2,249,A,2.0,1,71.58019350725037
1320,34,F,Balaka,Android,TNM,4,160,B,4.0,1,33.37357181748767
1321,19,M,Dedza,Android,Airtel,7,159,A,4.0,1,68.58379123095422
1322,47,F,Nsanje,Android,TNM,4,376,A,5.0,0,36.314040411922655
1323,26,M,Mzuzu,Android,MTL,12,312,A,4.0,1,61.047665654988755
1324,60,F,Dedza,Android,Airtel,2,187,A,3.0,1,21.90229583049745
1325,42,M,Mulanje,Android,Airtel,3,176,B,4.0,1,56.00808516765457
1326,59,M,Mangochi,Android,Airtel,4,168,A,5.0,0,58.19618890808842
1327,63,M,Salima,Android,Airtel,4,215,B,3.0,1,55.669532080379646
1328,28,F,Mzuzu,Android,Airtel,8,428,B,5.0,1,53.60054311594162
1329,49,F,Chitipa,Android,Airtel,7,283,B,4.0,1,68.35122428558111
1330,55,F,Nsanje,Android,Airtel,8,321,B,4.0,1,36.34217155781002
1331,35,M,Lilongwe,iOS,Airtel,9,467,B,4.0,0,20.13345288173857
1332,39,F,Kasungu,iOS,MTL,5,290,A,3.0,0,78.81429195545579
1333,21,M,Nkhotakota,Android,TNM,3,216,A,3.0,1,43.695501377369105
1334,22,F,Mchinji,iOS,TNM,6,241,B,3.0,0,43.22144737301714
1335,40,F,Mangochi,Android,Airtel,5,234,A,3.0,1,75.04003825883436
1336,19,F,Ntcheu,Android,TNM,4,317,B,4.0,1,54.19795967831207
1337,20,F,Kasungu,Android,Airtel,3,284,A,3.0,1,49.728736747997274
1338,58,F,Mchinji,Android,Airtel,4,324,A,1.0,1,117.5326781725456
1339,43,F,Balaka,Android,Airtel,4,206,A,3.0,1,20.290291952811764
1340,23,M,Mchinji,Android,Airtel,4,217,A,,0,62.45142643284118
1341,28,M,Rumphi,Android,Airtel,1,109,A,3.0,1,59.653300520826136
1342,42,F,Mchinji,Android,TNM,8,240,B,3.0,1,65.96873655767301
1343,31,F,Balaka,Android,TNM,4,187,B,,1,47.59338574449933
1344,62,M,Ntcheu,Android,Airtel,4,304,A,3.0,0,68.30443925008842
1345,24,M,Mchinji,Android,TNM,2,288,B,3.0,0,14.74367555647568
1346,45,F,Nkhotakota,Android,Airtel,9,228,A,5.0,1,90.95303807793698
1347,30,F,Chikhwawa,Android,Airtel,6,201,A,4.0,0,37.47200421602145
1348,26,F,Mangochi,Android,TNM,4,257,B,3.0,1,49.29343041137795
1349,29,M,Zomba,Android,Airtel,6,202,A,3.0,1,73.24059204453906
1350,21,M,Chikhwawa,Android,Airtel,4,237,B,4.0,0,34.204921865045
1351,46,M,Chitipa,Android,Airtel,4,343,A,5.0,1,35.31112536895225
1352,34,M,Nsanje,Android,TNM,4,343,A,5.0,1,48.61023754327185
1353,40,M,Chitipa,iOS,Airtel,2,265,A,5.0,1,38.72468366293381
1354,56,M,Mzuzu,Android,TNM,9,427,B,1.0,1,22.40614704134199
1355,46,M,Rumphi,Android,Airtel,4,285,B,3.0,0,51.617888499634304
1356,59,F,Dedza,Android,TNM,4,207,A,5.0,1,45.91380965361154
1357,29,M,Salima,Android,TNM,2,240,B,3.0,1,64.75915162342692
1358,20,F,Salima,Android,Airtel,5,264,A,4.0,1,54.60361612458439
1359,60,F,Ntcheu,Android,TNM,4,137,B,4.0,1,35.7931952666181
1360,39,F,Mchinji,Android,Airtel,5,369,B,5.0,1,38.29586206192798
1361,32,M,Zomba,Android,Airtel,8,314,A,5.0,1,72.51860661268113
1362,61,F,Zomba,Android,TNM,4,249,B,,1,63.51970348389935
1363,48,F,Lilongwe,Android,MTL,7,329,B,3.0,0,13.016311474677792
1364,49,M,Ntcheu,Android,Airtel,2,243,B,4.0,0,82.5477182918249
1365,33,F,Kasungu,Android,TNM,4,261,A,3.0,0,97.83746778914568
1366,30,M,Nsanje,Android,Airtel,4,236,A,4.0,1,63.881769295874555
1367,22,F,Mchinji,Android,Airtel,4,200,B,1.0,1,65.19825686352968
1368,63,M,Mwanza,Android,TNM,3,287,A,3.0,1,65.58311693483998
1369,38,F,Mangochi,Android,TNM,7,171,A,4.0,1,70.60054250357848
1370,23,F,Chikhwawa,Android,TNM,6,219,A,3.0,0,59.118455979740965
1371,32,M,Karonga,Android,TNM,4,279,B,4.0,1,60.36517196866627
1372,53,M,Ntcheu,Android,Airtel,2,249,A,3.0,0,42.87490047586549
1373,28,F,Mangochi,Android,TNM,6,230,A,3.0,1,65.39373487124026
1374,33,F,Mwanza,Android,TNM,4,296,B,5.0,1,52.115639713011326
1375,30,F,Mangochi,Android,Airtel,5,246,B,3.0,1,71.96415452822026
1376,26,F,Ntcheu,Android,TNM,5,283,A,5.0,1,36.58171244630458
1377,45,F,Salima,Android,Airtel,4,192,B,3.0,1,70.74150586453143
1378,59,M,Thyolo,Android,Airtel,6,240,B,3.0,1,70.1176100464732
1379,61,M,Dedza,Android,Airtel,6,191,B,4.0,1,69.03104156158173
1380,35,F,Nsanje,Android,TNM,6,223,A,3.0,1,19.666841425654894
1381,63,M,Mwanza,Android,Airtel,3,171,A,4.0,1,35.593329393442886
1382,48,F,Thyolo,Android,TNM,8,196,B,5.0,1,56.513661876754526
1383,47,M,Thyolo,Android,Airtel,6,261,B,2.0,1,37.725372738929465
1384,43,M,Thyolo,Android,Airtel,4,175,B,4.0,1,20.31805181177767
1385,26,F,Thyolo,Android,Airtel,8,251,B,5.0,1,74.41605195480516
1386,42,F,Salima,Android,MTL,6,216,A,,1,58.580136960327756
1387,38,M,Balaka,Android,TNM,7,254,A,4.0,1,41.275373401013795
1388,41,M,Rumphi,Android,MTL,0,109,B,3.0,0,49.953131937009594
1389,58,F,Zomba,Android,Airtel,6,201,A,5.0,0,41.63981742733161
1390,40,F,Blantyre,Android,Airtel,9,384,B,3.0,1,45.271707394427295
1391,37,F,Mzuzu,Android,TNM,3,455,A,4.0,1,39.46192849668877
1392,56,M,Balaka,Android,Airtel,3,299,B,2.0,1,67.44740038738297
1393,25,M,Zomba,Android,TNM,4,292,A,4.0,0,93.16811640556006
1394,57,F,Ntcheu,Android,Airtel,4,231,A,5.0,1,54.5031416452798
1395,30,M,Thyolo,Android,Airtel,2,277,A,5.0,0,45.21252115102525
1396,64,F,Mulanje,Android,Airtel,4,270,A,1.0,1,50.88412349760905
1397,60,M,Nsanje,Android,Airtel,3,247,B,4.0,1,46.21560013952376
1398,19,M,Liwonde,Android,TNM,4,287,B,3.0,1,67.16917685278061
1399,56,M,Mangochi,Android,Airtel,2,253,B,5.0,1,88.93643924692228
1400,31,F,Thyolo,Android,Airtel,3,298,A,5.0,1,59.33876105126248
1401,62,M,Zomba,Android,TNM,4,294,A,5.0,1,47.740027352165356
1402,18,F,Mulanje,Android,Airtel,5,250,A,4.0,0,47.291901376697
1403,36,M,Mulanje,Android,Airtel,6,230,A,3.0,1,71.51569734706703
1404,29,M,Kasungu,Android,Airtel,3,256,B,4.0,1,60.59459808047254
1405,43,M,Lilongwe,Android,Airtel,7,426,A,5.0,1,27.809392858881633
1406,40,F,Nkhotakota,Android,TNM,3,177,A,2.0,1,43.44302105358512
1407,56,M,Mulanje,iOS,Airtel,0,216,B,4.0,1,68.97884103094725
1408,62,F,Thyolo,Android,Airtel,5,248,B,3.0,1,43.4873353563776
1409,44,F,Mzuzu,Android,TNM,7,457,A,,1,54.62003216743212
1410,41,F,Mchinji,Android,TNM,3,310,B,1.0,1,60.72441583347222
1411,41,M,Karonga,Android,TNM,3,257,B,4.0,1,10.992820142127464
1412,59,F,Kasungu,Android,TNM,4,286,B,5.0,0,49.00990707869864
1413,40,M,Dedza,Android,Airtel,2,351,B,2.0,1,97.84596767339517
1414,24,F,Mulanje,Android,MTL,5,289,B,4.0,1,76.46728118741481
1415,33,M,Zomba,Android,TNM,8,284,A,4.0,1,29.654901995525506
1416,59,M,Thyolo,Android,Airtel,2,309,B,3.0,1,78.18898966204335
1417,24,F,Nkhotakota,Android,Airtel,5,284,A,5.0,1,30.901130404875026
1418,30,F,Rumphi,Android,Airtel,4,245,B,,1,43.16669432760483
1419,39,F,Thyolo,Android,Airtel,4,206,B,5.0,1,32.14463514276416
1420,49,M,Mangochi,Android,Airtel,4,238,A,4.0,1,58.936545807329445
1421,25,M,Mulanje,Android,TNM,3,224,B,4.0,1,33.93374283185767
1422,40,F,Chitipa,Android,TNM,5,278,B,5.0,0,54.55894524125218
1423,55,M,Salima,Android,Airtel,1,277,B,4.0,1,35.18751791822383
1424,50,F,Kasungu,Android,TNM,7,223,B,4.0,0,35.856389218800935
1425,18,F,Mzuzu,Android,TNM,9,452,A,,1,57.75654684017917
1426,46,F,Mangochi,Android,TNM,3,276,B,3.0,1,17.22412765840336
1427,27,M,Liwonde,Android,Airtel,7,308,B,1.0,1,70.59200772379755
1428,19,M,Liwonde,Android,TNM,8,314,A,3.0,1,19.555893901482918
1429,64,M,Dedza,Android,TNM,5,214,B,3.0,1,83.47439534965294
1430,32,F,Lilongwe,Android,Airtel,6,494,B,3.0,1,57.36147893142156
1431,37,F,Nkhotakota,Android,Airtel,4,192,A,4.0,1,61.05611606572357
1432,28,M,Nsanje,Android,Airtel,0,187,A,3.0,1,56.992327226905466
1433,34,M,Lilongwe,Android,Airtel,7,428,A,3.0,1,25.87697176258386
1434,28,F,Mangochi,Android,Airtel,4,328,B,3.0,0,36.471642700628
1435,62,F,Nkhotakota,Android,TNM,2,250,A,2.0,1,23.242822567986387
1436,64,M,Mangochi,Android,Airtel,5,200,A,4.0,1,26.81435201538314
1437,51,F,Kasungu,Android,TNM,1,241,A,4.0,1,39.67587737287072
1438,41,F,Chitipa,Android,Airtel,2,258,A,5.0,1,51.7087737043982
1439,51,M,Thyolo,Android,Airtel,7,214,A,2.0,1,28.06096405690738
1440,31,F,Lilongwe,Android,Airtel,6,371,A,4.0,1,78.94269596889689
1441,36,F,Karonga,Android,Airtel,0,131,B,3.0,1,17.076439125656712
1442,23,M,Salima,Android,Airtel,4,202,B,4.0,0,72.45327905938669
1443,20,F,Kasungu,iOS,Airtel,4,283,A,3.0,1,60.60903706178301
1444,40,M,Balaka,Android,TNM,3,255,B,4.0,1,73.34781357402302
